Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2021-12-14;74,6341;75,1349;72,6964;73,4272;;
2021-12-13;76,4776;76,4776;74,2714;74,3891;;
2021-12-10;74,1251;75,6621;74,0232;75,4144;;
2021-12-09;76,1773;76,3565;73,959;73,9644;;
2021-12-08;75,123;76,3325;74,5397;76,0417;;
2021-12-07;73,8839;76,1967;73,8648;74,8706;;
2021-12-06;71,4551;73,7047;70,9508;73,4995;;
2021-12-03;70,8947;72,4976;69,2872;69,9022;;
2021-12-02;69,8412;70,6723;66,2773;70,012;;
2021-12-01;71,5049;72,8477;68,2586;68,574;;
2021-11-30;70,7243;72,0965;67,695;69,747;;
2021-11-29;74,7501;75,8897;72,3421;72,8598;;
2021-11-26;78,6564;78,7479;71,7978;72,6209;;
2021-11-25;80,9468;81,2291;80,582;80,9252;;
2021-11-24;82,6717;83,015;81,8571;82,1847;;
2021-11-23;79,1215;82,6273;78,6654;82,5819;;
2021-11-22;78,7354;80,0794;78,2245;79,3151;;
2021-11-19;81,9696;82,1838;78,1682;78,4215;;
2021-11-18;79,8452;81,4085;79,3155;81,1857;;
2021-11-17;82,0308;82,2723;79,8354;80,5858;;
2021-11-16;82,9006;83,1222;81,6069;82,5219;;
2021-11-15;81,3833;82,1736;80,7464;82,0656;;
2021-11-12;82,2429;82,7213;81,3397;82,1008;;
2021-11-11;82,6585;83,4093;81,753;82,5709;;
2021-11-10;85,3266;85,492;82,1831;82,7487;;
2021-11-09;83,4634;85,0129;83,2969;84,9541;;
2021-11-08;83,6893;83,9909;82,9954;83,7389;;
2021-11-05;80,919;83,157;80,5656;82,4868;;
2021-11-04;81,6561;84,5091;80,3606;80,9714;;
2021-11-03;83,8755;83,9084;81,1729;81,367;;
2021-11-02;85,1261;85,2542;83,8614;84,0679;;
2021-11-01;83,458;85,1361;83,1765;84,5207;;
2021-10-29;84,05;84,2824;82,6952;83,7976;;
2021-10-28;82,8916;84,0232;82,1148;84,0116;;
2021-10-27;85,0883;85,1438;83,4612;83,4612;;
2021-10-26;85,1765;85,7807;84,6221;85,6988;;
2021-10-25;85,3639;85,7908;84,8729;84,9238;;
2021-10-22;83,3802;84,9466;83,2247;84,9466;;
2021-10-21;84,8724;84,8762;82,8136;84,1162;;
2021-10-20;84,7582;85,9076;83,7762;85,794;;
2021-10-19;84,6548;85,4167;83,8169;84,9891;;
2021-10-18;85,8245;86,0403;84,0221;84,2106;;
2021-10-15;84,8322;85,1234;84,2765;84,7782;;
2021-10-14;83,931;84,5235;83,3484;84,2005;;
2021-10-13;83,4713;83,6951;82,3811;83,318;;
2021-10-12;83,937;84,1888;82,8194;83,3309;;
2021-10-11;83,7501;84,6402;83,4663;83,6135;;
2021-10-08;83,1607;83,4293;82,0137;82,5517;;
2021-10-07;81,1203;82,5379;79,2091;82,4909;;
2021-10-06;82,9157;83,5473;80,6676;80,8487;;
2021-10-05;81,5821;83,1391;81,3949;82,913;;
2021-10-04;79,1272;81,9867;78,8178;81,3301;;
2021-10-01;78,4774;79,3815;77,6516;79,2106;;
2021-09-30;77,9214;79,3744;76,6308;78,3354;;
2021-09-29;77,0996;78,7469;76,8792;77,8751;;
2021-09-28;79,6569;80,0546;77,7456;77,8648;;
2021-09-27;78,2585;79,0888;77,9699;78,8215;;
2021-09-24;76,7555;77,4514;76,2116;77,3112;;
2021-09-23;76,4611;77,4129;75,7056;77,2807;;
2021-09-22;75,3441;76,3032;75,1871;75,9972;;
2021-09-21;74,6727;75,2309;73,3657;74,5766;;
2021-09-20;75,0572;75,0727;73,6817;74,5095;;
2021-09-17;75,4238;75,6352;74,7055;75,4487;;
2021-09-16;75,6156;75,9158;74,6261;75,7748;;
2021-09-15;74,0726;76,1827;74,0726;75,6286;;
2021-09-14;74,0774;74,304;73,1695;73,6481;;
2021-09-13;73,4124;73,9596;73,1573;73,7054;;
2021-09-10;72,1631;73,1711;72,0824;72,8683;;
2021-09-09;72,888;73,2449;71,0157;71,3487;;
2021-09-08;72,1712;72,9878;71,7946;72,7116;;
2021-09-07;72,8265;72,8433;71,1807;71,6281;;
2021-09-06;71,6701;72,8251;71,6264;72,2472;;
2021-09-03;73,2413;73,7018;72,4777;72,63;;
2021-09-02;71,3497;73,5006;71,3157;72,809;;
2021-09-01;72,2009;72,4113;70,5485;71,4202;;
2021-08-31;72,1972;72,4061;71,4838;71,6299;;
2021-08-30;71,8841;72,3909;71,1179;72,1632;;
2021-08-27;71,1572;71,7961;70,8293;71,7174;;
2021-08-26;72,1298;72,1856;70,7455;71,5913;;
2021-08-25;71,0041;72,4527;70,5952;72,245;;
2021-08-24;69,1293;71,3197;68,982;71,2065;;
2021-08-23;66,3774;68,9095;66,3111;68,5995;;
2021-08-20;66,7637;66,8779;65,0597;65,0788;;
2021-08-19;67,2345;67,352;65,6585;66,9128;;
2021-08-18;69,3698;70,0683;67,6515;67,7494;;
2021-08-17;69,3852;70,0309;68,9222;69,2367;;
2021-08-16;69,8373;70,4115;68,2451;69,7192;;
2021-08-13;70,6744;71,4226;70,1048;70,236;;
2021-08-12;71,5386;71,9414;70,7897;71,208;;
2021-08-11;70,7214;71,6101;69,1809;71,6042;;
2021-08-10;69,7016;71,2318;69,6263;70,7902;;
2021-08-09;69,2171;69,3697;67,6802;69,3355;;
2021-08-06;71,554;72,4387;70,481;70,586;;
2021-08-05;70,3556;71,5299;69,8386;71,4045;;
2021-08-04;72,3851;72,8692;70,1824;70,2788;;
2021-08-03;72,8492;73,5994;71,1751;72,56;;
2021-08-02;74,5984;74,9235;72,4484;73,0824;;
2021-07-30;74,6124;75,7117;74,5266;75,2077;;
2021-07-29;74,1984;75,1982;74,0884;75,1329;;
2021-07-28;73,9382;74,3613;73,6074;73,7745;;
2021-07-27;74,0411;74,1761;73,1623;73,6792;;
2021-07-26;72,7045;73,9948;72,1518;73,9231;;
2021-07-23;72,9168;73,5171;72,8117;73,5171;;
2021-07-22;72,1094;73,919;72,0096;73,7447;;
2021-07-21;69,1829;72,4086;69,0309;72,2392;;
2021-07-20;69,0283;69,774;67,6357;69,6132;;
2021-07-19;73,064;73,1401;68,0176;68,5799;;
2021-07-16;73,3272;74,1318;72,4383;73,3657;;
2021-07-15;74,2264;74,5841;73,2939;73,3553;;
2021-07-14;76,4794;76,7612;74,0022;74,5261;;
2021-07-13;75,3631;76,6443;75,0756;76,5714;;
2021-07-12;75,4349;75,4595;74,3268;75,3275;;
2021-07-09;74,3076;75,8435;74,2721;75,6522;;
2021-07-08;73,2483;74,3979;72,2674;74,3519;;
2021-07-07;74,7386;76,0416;72,7887;73,2207;;
2021-07-06;77,4756;77,9039;74,2876;74,9531;;
2021-07-05;76,363;77,274;76,0755;77,274;;
2021-07-02;75,8167;76,4858;75,4057;76,3116;;
2021-07-01;74,809;76,7922;74,7863;75,6056;;
2021-06-30;74,4793;75,3704;74,0207;74,7305;;
2021-06-29;74,014;75,0151;73,46;74,7602;;
2021-06-28;75,4244;75,5355;74,0277;74,3148;;
2021-06-25;75,021;75,4642;74,3486;75,3884;;
2021-06-24;74,6605;75,0618;73,9274;74,86;;
2021-06-23;75,4552;76,0099;75,1727;75,4042;;
2021-06-22;75,0786;75,3604;74,4282;75,0085;;
2021-06-21;73,7391;75,0188;73,0865;74,9982;;
2021-06-18;72,7207;73,7942;72,2809;73,4732;;
2021-06-17;74,1305;74,5534;72,1132;73,2884;;
2021-06-16;74,5186;75,0215;74,0723;74,1583;;
2021-06-15;73,1958;74,2791;73,0311;74,2791;;
2021-06-14;73,1589;73,6853;72,7914;73,0913;;
2021-06-11;72,4088;73,1097;72,4088;72,7179;;
2021-06-10;71,7649;72,9611;71,0949;72,5018;;
2021-06-09;72,6839;72,9342;71,915;72,0768;;
2021-06-08;71,0576;72,4599;70,8343;72,4583;;
2021-06-07;71,3579;71,9767;71,2121;71,5554;;
2021-06-04;71,4695;72,2192;71,3889;71,7322;;
2021-06-03;71,9519;71,9681;70,7649;71,4569;;
2021-06-02;70,6536;71,5301;70,5248;71,3673;;
2021-06-01;70,2859;71,3864;70,0285;70,5595;;
2021-05-31;69,2025;69,8678;69,1523;69,4997;;
2021-05-28;69,4752;69,7547;68,6835;69,0484;;
2021-05-27;68,5123;69,2934;68,0254;69,2222;;
2021-05-26;68,6355;68,9961;67,9743;68,7527;;
2021-05-25;68,4363;68,6959;67,9197;68,3511;;
2021-05-21;65,2075;66,9538;64,644;66,7236;;
2021-05-20;66,9196;67,2231;64,8724;65,1405;;
2021-05-19;68,075;68,3021;65,4158;66,7666;;
2021-05-18;69,7807;70,2866;67,5747;68,8399;;
2021-05-17;68,5349;69,6681;68,3105;69,6128;;
2021-05-14;66,7151;68,8177;66,5805;68,754;;
2021-05-13;68,4842;68,6327;66,5958;67,0307;;
2021-05-12;68,7285;69,9439;68,5321;69,1854;;
2021-05-11;68,2199;68,7866;67,2607;68,6532;;
2021-05-10;68,8794;69,1396;67,5824;68,2717;;
2021-05-07;68,4799;68,6533;67,4788;68,2249;;
2021-05-06;69,1985;69,4235;68,074;68,3464;;
2021-05-05;69,5229;69,9604;68,4511;68,761;;
2021-05-04;67,572;69,0665;67,471;68,9864;;
2021-05-03;66,4737;67,8588;66,2061;67,567;;
2021-04-30;67,7188;67,927;66,4051;66,6986;;
2021-04-29;67,1908;68,4561;66,9896;68,0441;;
2021-04-28;66,2154;67,3706;65,7777;66,7044;;
2021-04-27;65,6912;66,26;65,2365;66,2074;;
2021-04-26;64,6968;65,4267;64,0404;65,1894;;
2021-04-23;65,0698;65,6346;64,5552;65,4648;;
2021-04-22;64,461;65,2367;64,0485;64,9686;;
2021-04-21;66,1893;66,5609;65,0356;65,0832;;
2021-04-20;67,9104;68,0892;65,6595;66,5524;;
2021-04-19;66,6281;67,2621;66,471;67,2042;;
2021-04-16;67,3547;67,3926;66,5724;66,8323;;
2021-04-15;66,6936;67,0567;66,0232;66,8926;;
2021-04-14;64,4703;66,9331;64,3189;66,4427;;
2021-04-13;63,6331;64,1851;63,3462;63,9479;;
2021-04-12;62,7171;64,2698;62,4666;63,3169;;
2021-04-09;63,1419;63,3629;62,6532;63,0562;;
2021-04-08;62,6924;63,448;62,4587;63,3368;;
2021-04-07;62,8094;63,5294;61,6558;63,1073;;
2021-04-06;62,7642;64,2729;62,6531;62,819;;
2021-04-01;63,2321;65,1385;62,585;64,6064;;
2021-03-31;64,6325;64,8298;62,5915;62,9506;;
2021-03-30;64,7447;65,1522;63,6583;64,0077;;
2021-03-29;63,4608;65,3166;63,1598;65,0023;;
2021-03-26;62,8022;64,7599;62,6923;64,293;;
2021-03-25;63,0795;63,6844;60,9921;61,5774;;
2021-03-24;61,5282;64,3674;61,3902;64,046;;
2021-03-23;63,975;64,0372;60,3203;60,4667;;
2021-03-22;64,1945;65,0227;63,5119;64,3235;;
2021-03-19;62,7012;64,9228;62,188;64,5903;;
2021-03-18;67,9342;68,1902;61,8547;62,8017;;
2021-03-17;68,8073;68,9221;67,0386;67,9141;;
2021-03-16;68,2165;68,7044;67,4832;68,607;;
2021-03-15;69,7975;70,0268;67,9923;68,8794;;
2021-03-12;69,2804;69,9557;69,1484;69,3231;;
2021-03-11;68,1986;69,8792;68,043;69,8565;;
2021-03-10;66,8908;68,4611;66,7495;68,3093;;
2021-03-09;68,0403;69,3535;67,3125;67,3125;;
2021-03-08;70,7501;70,8428;67,9083;67,9597;;
2021-03-05;68,1392;69,6338;67,645;69,4304;;
2021-03-04;64,3893;67,7446;63,5191;67,1741;;
2021-03-03;62,7134;64,7428;62,69;64,1053;;
2021-03-02;63,0766;64,1661;62,5787;62,5897;;
2021-03-01;65,6327;65,7524;63,2749;63,543;;
2021-02-26;65,1432;65,8249;64,3489;64,4458;;
2021-02-25;66,3235;66,8642;65,7579;66,0256;;
2021-02-24;64,393;66,4003;64,3559;66,3653;;
2021-02-23;65,3135;65,6358;63,7269;64,9245;;
2021-02-22;63,0057;64,4495;62,4664;64,3733;;
2021-02-19;62,7846;63,1601;61,7981;62,0523;;
2021-02-18;64,1108;64,3469;62,5756;62,7508;;
2021-02-17;63,6675;64,7869;63,2993;64,4582;;
2021-02-16;63,5507;63,6341;62,8228;63,6341;;
2021-02-15;63,5455;63,7288;63,1429;63,3558;;
2021-02-12;60,7238;62,8811;60,4193;62,6744;;
2021-02-11;61,1437;61,5429;60,8524;60,8985;;
2021-02-10;60,9923;61,7141;60,9507;61,3455;;
2021-02-09;61,2696;61,2859;60,1401;61,2859;;
2021-02-08;59,83;60,7614;59,83;60,759;;
2021-02-05;59,2687;59,8251;59,1319;59,509;;
2021-02-04;58,9491;59,0646;58,13;58,9889;;
2021-02-03;57,7995;58,9131;57,7393;58,5319;;
2021-02-02;56,971;58,0559;56,7079;57,669;;
2021-02-01;55,438;56,5345;55,3501;56,4724;;
2021-01-29;55,1843;56,0214;54,9524;55,105;;
2021-01-28;55,1384;56,1884;55,035;55,1098;;
2021-01-27;56,0568;56,1535;54,9894;55,322;;
2021-01-26;55,4038;56,1018;55,307;55,5867;;
2021-01-25;55,5717;55,996;55,1593;55,8842;;
2021-01-22;55,367;55,7074;54,5291;55,2976;;
2021-01-21;56,001;56,2525;55,5429;56,0384;;
2021-01-20;56,379;56,6441;55,7659;55,9188;;
2021-01-19;55,157;56,0838;55,1426;55,8601;;
2021-01-18;54,8627;55,2161;54,5918;54,8148;;
2021-01-15;55,7578;55,8298;54,7183;55,0934;;
2021-01-14;56,0276;56,5174;55,2991;56,3855;;
2021-01-13;57,2988;57,2988;55,8466;56,0697;;
2021-01-12;55,8804;56,7246;55,8804;56,542;;
2021-01-11;55,1552;55,8718;55,0544;55,4956;;
2021-01-08;54,7209;56,1701;54,5771;56,1612;;
2021-01-07;54,9031;54,9031;54,009;54,5422;;
2021-01-06;53,9582;54,6758;53,4446;54,0391;;
2021-01-05;50,9641;53,8459;50,8205;53,7032;;
2021-01-04;52,9768;53,3216;50,5965;50,7127;;
2020-12-30;51,4477;51,7248;51,4339;51,474;;
2020-12-29;51,1006;51,6752;51,0616;51,3021;;
2020-12-28;51,0562;52,0372;50,8543;50,9585;;
2020-12-23;49,4925;51,5528;49,4263;51,1338;;
2020-12-22;49,735;50,6534;49,735;50,0013;;
2020-12-21;50,6688;51,0027;49,2423;50,8585;;
2020-12-18;51,2189;52,4461;51,2189;52,2442;;
2020-12-17;51,6175;51,887;51,1326;51,58;;
2020-12-16;50,483;51,1674;50,3794;51,0476;;
2020-12-15;49,9697;50,8715;49,802;50,7551;;
2020-12-14;50,6506;50,7809;49,2835;49,7078;;
2020-12-11;50,4886;50,6438;49,8246;50,0662;;
2020-12-10;48,8502;51,0437;48,8502;50,3829;;
2020-12-09;48,8598;49,5135;48,4314;48,9833;;
2020-12-08;48,3784;48,9842;48,1354;48,912;;
2020-12-07;49,0268;49,4214;48,4129;48,7477;;
2020-12-04;49,4454;49,843;48,8661;49,0109;;
2020-12-03;48,1959;48,8934;47,696;48,7002;;
2020-12-02;47,1138;48,7108;47,0964;48,1213;;
2020-12-01;47,6076;48,2676;46,9401;47,3534;;
2020-11-30;47,3498;48,2277;47,2267;47,7809;;
2020-11-27;47,7973;48,4418;47,35;48,1012;;
2020-11-26;48,502;48,5332;47,5226;47,7749;;
2020-11-25;48,3132;49,0053;48,0419;48,7199;;
2020-11-24;46,5916;47,9796;46,1755;47,8933;;
2020-11-23;45,4906;46,065;45,2997;45,8054;;
2020-11-20;44,2471;45,1697;44,0627;45,01;;
2020-11-19;44,2774;44,5455;43,7865;44,3218;;
2020-11-18;43,7579;44,8262;43,7538;44,2487;;
2020-11-17;44,0573;44,1023;43,0838;43,8543;;
2020-11-16;43,3149;44,6123;43,2205;43,8305;;
2020-11-13;42,891;43,2909;42,6736;42,7764;;
2020-11-12;43,7318;44,4122;43,3028;43,3645;;
2020-11-11;44,3469;45,2492;43,6555;43,8762;;
2020-11-10;42,4299;43,6277;42,3226;43,5486;;
2020-11-09;40,3242;43,3861;40,0742;42,0955;;
2020-11-06;39,9982;40,6045;39,3248;39,7102;;
2020-11-05;40,3973;41,4575;40,3769;40,7146;;
2020-11-04;40,2054;41,2619;39,3573;41,0007;;
2020-11-03;38,8066;40,3596;38,626;39,8547;;
2020-11-02;36,5469;39,272;36,3336;39,2364;;
2020-10-30;37,8848;38,517;37,437;37,8353;;
2020-10-29;39,6944;39,6944;37,2165;38,0784;;
2020-10-28;40,7182;40,7481;39,2483;39,5604;;
2020-10-27;41,2086;41,8129;40,7791;41,0175;;
2020-10-26;41,1339;41,4365;40,4666;40,7694;;
2020-10-23;42,596;43,0396;41,8045;41,9485;;
2020-10-22;41,7758;43,0541;41,7758;42,7496;;
2020-10-21;42,778;42,8474;41,4258;41,7327;;
2020-10-20;42,4569;43,2336;42,172;42,8936;;
2020-10-19;42,8138;43,1814;42,35;42,3734;;
2020-10-16;42,7009;43,0201;42,2742;42,788;;
2020-10-15;43,3401;43,3401;41,5664;43,1714;;
2020-10-14;42,1949;43,3902;42,1075;43,2719;;
2020-10-13;41,8973;42,6011;41,6491;42,4519;;
2020-10-12;42,4674;42,4674;41,3911;41,7518;;
2020-10-09;43,1618;43,5221;42,6216;42,7442;;
2020-10-08;42,1717;43,4216;42,0287;43,383;;
2020-10-07;42,0922;42,3682;41,334;42,0868;;
2020-10-06;41,4105;42,7857;41,2385;42,1206;;
2020-10-05;40,0974;41,7092;39,7541;41,403;;
2020-10-02;39,471;39,9171;38,7805;39,095;;
2020-10-01;42,4047;42,5322;39,9527;40,8464;;
2020-09-30;41,039;42,3845;40,8783;42,0529;;
2020-09-29;42,5512;42,7214;40,8293;41,2947;;
2020-09-28;41,8965;42,9902;41,8965;42,8504;;
2020-09-25;42,4444;42,7621;41,9946;42,231;;
2020-09-24;41,7084;41,9648;41,2806;41,7634;;
2020-09-23;41,3845;42,4943;41,2014;41,4253;;
2020-09-22;41,3397;42,1291;41,1839;41,6659;;
2020-09-21;42,9869;42,9869;40,9535;41,7165;;
2020-09-18;43,5498;43,7697;42,5095;42,9211;;
2020-09-17;41,6878;43,4582;41,4516;43,2691;;
2020-09-16;41,0819;42,3029;40,9882;42,255;;
2020-09-15;39,4658;40,752;39,3514;40,4398;;
2020-09-14;39,9697;39,9853;39,3144;39,5833;;
2020-09-11;39,9129;40,2735;39,3967;39,9009;;
2020-09-10;40,7424;40,9197;39,7238;39,7799;;
2020-09-09;39,5149;41,1608;39,3365;40,6478;;
2020-09-08;41,935;41,9945;39,2988;39,8205;;
2020-09-07;41,9999;42,368;41,7384;41,8904;;
2020-09-04;43,6635;44,5008;42,2988;42,3786;;
2020-09-03;44,3232;44,3949;43,1684;43,964;;
2020-09-02;46,0787;46,0787;44,1992;44,413;;
2020-09-01;45,766;46,1878;45,5528;45,7225;;
2020-08-31;46,152;46,4947;45,2524;45,5252;;
2020-08-28;45,5995;45,8815;45,3403;45,8495;;
2020-08-27;46,3694;46,3694;45,0423;45,5655;;
2020-08-26;46,4634;46,5046;46,033;46,1424;;
2020-08-25;45,7267;46,47;45,6322;46,3434;;
2020-08-24;45,0608;45,6501;44,986;45,518;;
2020-08-21;45,6229;45,6229;44,1728;44,8757;;
2020-08-20;45,0252;45,1048;44,0228;44,9044;;
2020-08-19;45,0614;45,4518;44,7907;45,2411;;
2020-08-18;45,1766;45,5195;44,7735;45,1074;;
2020-08-17;45,1612;45,3849;44,5255;45,2341;;
2020-08-14;45,1331;45,1565;44,4711;44,8818;;
2020-08-13;45,2904;45,5498;44,8064;45,0351;;
2020-08-12;44,7241;45,5682;44,7241;45,337;;
2020-08-11;45,3331;45,7323;44,4128;44,4717;;
2020-08-10;44,8394;45,2324;44,5876;44,9344;;
2020-08-07;45,0389;45,1403;44,2903;44,644;;
2020-08-06;45,5601;45,6695;44,8544;45,155;;
2020-08-05;44,4726;46,1581;44,39;45,1339;;
2020-08-04;43,7564;44,7695;43,2828;44,3017;;
2020-08-03;43,3399;44,4225;42,9242;43,8996;;
2020-07-31;43,3826;43,7434;42,9198;43,6299;;
2020-07-30;43,9491;44,0415;41,7989;43,4113;;
2020-07-29;43,683;44,2607;43,6605;44,0936;;
2020-07-28;43,8617;44,1571;43,3847;43,5265;;
2020-07-27;43,6888;44,1568;42,9608;43,9372;;
2020-07-24;43,7245;44,193;43,266;43,7195;;
2020-07-23;44,3876;44,7521;43,1341;43,5147;;
2020-07-22;44,0564;44,3782;43,6156;44,2431;;
2020-07-21;43,4014;44,8468;43,398;44,1813;;
2020-07-20;42,8562;43,3893;42,3885;43,1731;;
2020-07-17;43,2954;43,3507;42,6315;43,0893;;
2020-07-16;43,4116;43,7426;43,129;43,2828;;
2020-07-15;43,0556;43,8052;42,7546;43,622;;
2020-07-14;41,9607;43,1599;41,92;42,8435;;
2020-07-13;42,983;43,2743;42,2189;42,3288;;
2020-07-10;41,8689;43,3586;41,3001;43,1381;;
2020-07-09;43,2517;43,4872;41,9974;42,2706;;
2020-07-08;42,9732;43,4216;42,7814;43,2391;;
2020-07-07;42,7473;43,4175;42,4683;42,7798;;
2020-07-06;43,1712;43,6604;42,7868;43,0882;;
2020-07-03;42,5956;42,8627;42,306;42,8109;;
2020-07-02;42,0361;43,1519;42,0361;42,6658;;
2020-07-01;41,5952;42,5954;41,0637;41,9227;;
2020-06-30;41,6754;41,9347;41,0104;41,328;;
2020-06-29;40,0106;41,9331;40,0106;41,7924;;
2020-06-26;41,5269;41,7111;40,2907;40,6759;;
2020-06-25;39,8962;41,3984;39,4642;41,3686;;
2020-06-24;42,5216;42,845;39,6748;40,1294;;
2020-06-23;42,7845;43,903;42,3305;42,4769;;
2020-06-22;41,9655;43,0996;41,8061;43,0758;;
2020-06-19;42,0557;42,8867;41,0924;42,0305;;
2020-06-18;40,6136;41,5759;40,3147;41,3901;;
2020-06-17;40,5048;41,3756;40,2641;40,4384;;
2020-06-16;39,7725;41,5897;39,4907;40,824;;
2020-06-15;37,2204;39,7839;37,2204;39,6461;;
2020-06-12;37,7035;39,3559;37,0816;38,7971;;
2020-06-11;40,1378;40,7031;37,7993;38,2592;;
2020-06-10;40,7144;41,888;40,1648;41,1507;;
2020-06-09;41,1902;41,2699;39,8461;40,9983;;
2020-06-08;42,9163;42,9648;40,7168;40,8149;;
2020-06-05;40,3075;42,4434;40,2666;42,1068;;
2020-06-04;39,3312;40,0292;39,0752;39,7406;;
2020-06-03;40,4689;40,4689;38,7528;39,4104;;
2020-06-02;38,5924;39,632;38,5069;39,617;;
2020-05-29;35,5455;37,90;34,8132;37,404;;
2020-05-28;34,7143;36,5468;34,3551;35,8693;;
2020-05-27;36,4144;36,5334;35,0326;35,4442;;
2020-05-26;36,7622;37,1552;35,7928;36,5952;;
2020-05-25;35,7476;36,428;35,5448;36,0632;;
2020-05-22;34,6819;35,2787;33,7373;35,2029;;
2020-05-21;36,3968;36,9092;35,7631;36,0578;;
2020-05-20;34,7007;36,3518;34,3703;35,9007;;
2020-05-19;35,1183;35,369;34,1859;34,5604;;
2020-05-18;33,4282;35,6438;33,4282;35,1294;;
2020-05-15;32,0133;32,7006;31,1975;32,6887;;
2020-05-14;29,5574;31,2176;29,2461;31,0974;;
2020-05-13;29,3012;30,4355;28,8568;29,2361;;
2020-05-12;29,7189;30,609;29,6203;29,8481;;
2020-05-11;30,2466;31,3441;29,3293;30,068;;
2020-05-08;30,2402;30,9964;29,5101;30,7673;;
2020-05-07;29,6955;31,7125;29,0285;29,0939;;
2020-05-06;30,6543;31,8428;28,6475;29,7923;;
2020-05-05;28,2705;31,0847;28,2705;31,0717;;
2020-05-04;25,8425;27,8384;25,4878;27,8088;;
2020-04-30;25,2154;26,8586;24,6351;26,5286;;
2020-04-29;24,3497;24,3977;23,8584;24,1126;;
2020-04-28;22,3229;23,7664;21,9544;22,7842;;
2020-04-27;24,0445;24,1692;22,5163;23,0617;;
2020-04-24;25,0725;25,5761;24,0487;25,2025;;
2020-04-23;26,0085;26,4786;24,3803;25,1903;;
2020-04-22;21,2364;25,8925;20,985;24,3691;;
2020-04-21;28,5221;28,5306;22,3468;23,8271;;
2020-04-20;27,1591;27,5595;25,435;26,3081;;
2020-04-17;28,5751;28,8017;27,6402;28,3769;;
2020-04-16;27,8583;28,9772;27,2358;28,351;;
2020-04-15;29,8352;29,8392;27,2296;28,0753;;
2020-04-14;32,1463;32,2804;29,4327;30,0973;;
2020-04-09;33,5183;36,3137;31,4489;32,1504;;
2020-04-08;32,6916;33,7777;31,6243;33,653;;
2020-04-07;34,2009;34,2055;31,8209;32,5627;;
2020-04-06;34,0445;34,2718;32,042;33,1629;;
2020-04-03;28,8028;34,8629;28,8028;34,4738;;
2020-04-02;27,1641;30,8875;26,0417;29,8937;;
2020-04-01;25,5455;25,7739;24,6381;25,0455;;
2020-03-31;26,9494;27,8034;25,9448;25,9448;;
2020-03-30;26,9083;26,9083;25,3714;26,473;;
2020-03-27;28,9036;28,9036;27,2693;28,2171;;
2020-03-26;29,6571;30,0164;28,415;29,2071;;
2020-03-25;30,6508;30,6508;28,5205;29,9822;;
2020-03-24;30,6969;30,9513;29,2833;30,2266;;
2020-03-23;26,3979;27,5548;25,2253;27,5063;;
2020-03-20;30,262;30,8719;27,0384;27,4076;;
2020-03-19;26,5883;29,0475;25,4056;28,307;;
2020-03-18;28,4738;28,6633;24,6974;26,6371;;
2020-03-17;30,8595;31,1651;28,5649;28,6875;;
2020-03-16;32,0159;32,5416;29,6489;29,7113;;
2020-03-13;34,0366;35,7688;33,1121;34,7929;;
2020-03-12;33,3812;34,1294;32,5657;32,7046;;
2020-03-11;37,7826;37,7826;35,4849;36,1379;;
2020-03-10;36,5044;38,1886;35,1172;37,9528;;
2020-03-09;34,2158;37,3556;33,7712;36,1858;;
2020-03-06;49,5966;49,6822;45,205;45,5829;;
2020-03-05;51,7768;51,7953;49,7136;49,9923;;
2020-03-04;52,3842;52,9898;51,1094;51,4371;;
2020-03-03;52,6283;53,7889;51,2782;52,0253;;
2020-03-02;51,1838;52,6391;49,9968;52,6324;;
2020-02-28;50,3138;50,9154;48,9568;49,9812;;
2020-02-27;52,1009;52,4412;50,4305;51,4084;;
2020-02-26;54,107;54,6192;52,4319;52,8082;;
2020-02-25;56,2364;56,3665;53,9741;54,0275;;
2020-02-24;56,5724;56,5733;54,5989;55,5631;;
2020-02-21;58,2372;58,3207;57,2538;57,7565;;
2020-02-20;58,7211;59,4777;58,5051;58,7782;;
2020-02-19;57,8489;59,0196;57,8122;58,6029;;
2020-02-18;57,1059;57,8134;56,3157;57,6748;;
2020-02-17;57,3107;57,6306;57,08;57,6306;;
2020-02-14;56,3622;57,504;56,3238;57,3442;;
2020-02-13;55,6761;56,7776;54,9776;56,5314;;
2020-02-12;54,9555;56,2075;54,9186;56,071;;
2020-02-11;53,9392;54,6738;53,6855;54,2187;;
2020-02-10;54,4641;54,4735;53,116;53,324;;
2020-02-07;55,1606;55,3419;54,2379;54,5147;;
2020-02-06;56,2111;56,3037;54,294;55,10;;
2020-02-05;54,5012;56,4152;54,1799;55,4215;;
2020-02-04;54,8134;55,5121;53,8889;54,0729;;
2020-02-03;56,2519;56,7573;54,1836;54,2498;;
2020-01-31;58,1463;58,1678;55,9468;56,71;;
2020-01-30;58,1823;58,1961;56,7783;58,0526;;
2020-01-29;59,3817;59,7986;58,4809;58,7452;;
2020-01-28;58,5118;59,3123;57,9123;58,9221;;
2020-01-27;58,6605;58,9126;57,7664;58,2976;;
2020-01-24;61,603;61,6629;59,4982;60,0452;;
2020-01-23;61,5562;61,8456;60,5613;61,2559;;
2020-01-22;63,4247;63,5959;62,2157;62,3587;;
2020-01-21;64,5966;65,0248;64,0656;64,5153;;
2020-01-20;65,632;65,6393;64,9918;65,1723;;
2020-01-17;64,5627;65,1149;64,5155;65,0042;;
