,first_course_eur,last_course_eur
2024-06-02,35.28,34.223
2024-06-03,36.23,36.015
2024-06-04,36.075,33.795
2024-06-05,33.75,33.355
2024-06-06,33.225,33.685
2024-06-07,32.885,33.109
2024-06-08,32.885,33.109
2024-06-09,32.885,33.109
2024-06-10,33.005,34.26
2024-06-11,33.675,34.285
2024-06-12,34.055,35.295
2024-06-13,35.665,35.725
2024-06-14,35.375,35.36
2024-06-15,35.375,35.36
2024-06-16,35.375,35.36
2024-06-17,35.4,34.21
2024-06-18,34.28,34.7
2024-06-19,34.28,34.7
2024-06-20,34.53,34.465
2024-06-21,34.4,33.936
2024-06-22,34.4,33.936
2024-06-23,34.4,33.936
2024-06-24,33.8,34.08
2024-06-25,34.325,34.855
2024-06-26,35.15,33.825
2024-06-27,34.125,34.565
2024-06-28,34.675,34.48
2024-06-29,34.675,34.48
2024-06-30,34.675,34.48
2024-07-01,34.5,33.485
2024-07-02,33.525,33.685
2024-07-03,33.25,32.69
2024-07-04,33.25,32.69
2024-07-05,32.505,33.065
2024-07-06,32.505,33.065
2024-07-07,32.505,33.065
2024-07-08,33.195,32.285
2024-07-09,32.175,31.335
2024-07-10,31.25,30.785
2024-07-11,30.85,31.11
2024-07-12,31.27,31.72
2024-07-13,31.27,31.72
2024-07-14,31.27,31.72
2024-07-15,31.86,31.37
2024-07-16,31.495,32.795
2024-07-17,32.905,31.895
2024-07-18,31.84,32.675
2024-07-19,32.53,32.17
2024-07-20,32.53,32.17
2024-07-21,32.53,32.17
2024-07-22,31.8,31.84
2024-07-23,31.62,31.62
2024-07-24,31.525,32.62
2024-07-25,32.38,31.78
2024-07-26,32.135,32.475
2024-07-27,32.135,32.475
2024-07-28,32.135,32.475
2024-07-29,33.475,33.875
2024-07-30,33.74,34.361
2024-07-31,35.735,35.87
2024-08-01,36.14,36.97
2024-08-02,36.67,36.65
2024-08-03,36.67,36.65
2024-08-04,36.67,36.65
2024-08-05,36.77,35.5
2024-08-06,36.25,36.675
2024-08-07,36.755,38.45
2024-08-08,38.62,40.095
2024-08-09,40.035,40.395
2024-08-10,40.035,40.395
2024-08-11,40.035,40.395
2024-08-12,39.625,39.66
2024-08-13,39.395,39.48
2024-08-14,39.57,38.965
2024-08-15,39.095,39.6
2024-08-16,39.69,39.645
2024-08-17,39.69,39.645
2024-08-18,39.69,39.645
2024-08-19,39.265,39.845
2024-08-20,39.295,37.955
2024-08-21,37.91,37.01
2024-08-22,37.225,36.585
2024-08-23,36.975,36.865
2024-08-24,36.975,36.865
2024-08-25,36.975,36.865
2024-08-26,36.775,37.655
2024-08-27,37.475,38.69
2024-08-28,39.3,38.52
2024-08-29,38.55,38.601
2024-08-30,38.985,39.825
2024-08-31,38.985,39.825
2024-09-01,38.985,39.825
2024-09-02,38.985,39.825
2024-09-03,39.845,37.195
2024-09-04,36.815,35.8
2024-09-05,35.705,36.195
2024-09-06,37.05,36.48
2024-09-07,37.05,36.48
2024-09-08,37.05,36.48
2024-09-09,36.9,37.335
2024-09-10,37.395,35.28
2024-09-11,35.45,36.14
2024-09-12,35.83,35.19
2024-09-13,35.405,35.648
2024-09-14,35.405,35.648
2024-09-15,35.405,35.648
2024-09-16,35.11,34.081
2024-09-17,34.15,35.547
2024-09-18,35.185,35.245
2024-09-19,35.98,33.083
2024-09-20,34.485,34.444
2024-09-21,34.485,34.444
2024-09-22,34.485,34.444
2024-09-23,34.9,36.211
2024-09-24,35.413,35.413
2024-09-25,36.365,37.319
2024-09-26,37.03,37.89
2024-09-27,37.28,38.114
2024-09-28,37.28,38.114
2024-09-29,37.28,38.114
2024-09-30,39.205,39.044
2024-10-01,38.395,39.273
2024-10-02,39.9,38.617
2024-10-03,38.395,39.912
2024-10-04,39.625,40.98
2024-10-05,39.625,40.98
2024-10-06,39.625,40.98
2024-10-07,40.205,40.244
2024-10-08,40.18,38.919
2024-10-09,38.405,38.341
2024-10-10,38.405,40.293
2024-10-11,39.865,39.879
2024-10-12,39.865,39.879
2024-10-13,39.865,39.879
2024-10-14,39.32,40.559
2024-10-15,39.85,39.973
2024-10-16,40.205,39.241
2024-10-17,39.45,39.65
2024-10-18,39.74,39.204
2024-10-19,39.74,39.204
2024-10-20,39.74,39.204
2024-10-21,39.81,40.024
2024-10-22,39.93,40.704
2024-10-23,40.8,41.38
2024-10-24,41.85,42.154
2024-10-25,42.2,43.513
2024-10-26,42.2,43.513
2024-10-27,42.2,43.513
2024-10-28,42.5,42.519
2024-10-29,43.44,42.869
2024-10-30,41.565,40.903
2024-10-31,41.225,40.588
2024-11-01,39.325,39.175
2024-11-02,39.325,39.175
2024-11-03,39.325,39.175
2024-11-04,39.495,40.301
2024-11-05,40.33,40.492
2024-11-06,40.1,40.388
2024-11-07,40.505,41.276
2024-11-08,42.325,42.409
2024-11-09,42.325,42.409
2024-11-10,42.325,42.409
2024-11-11,41.675,43.728
2024-11-12,43.82,44.255
2024-11-13,43.625,43.666
2024-11-14,45.505,46.224
2024-11-15,46.0,46.551
2024-11-16,46.0,46.551
2024-11-17,46.0,46.551
2024-11-18,45.48,46.9
2024-11-19,46.655,45.668
2024-11-20,45.36,46.796
2024-11-21,47.12,48.303
2024-11-22,49.05,47.018
2024-11-23,49.05,47.018
2024-11-24,49.05,47.018
2024-11-25,47.665,47.733
2024-11-26,47.38,47.216
2024-11-27,46.535,46.762
2024-11-28,46.535,46.762
2024-11-29,47.48,47.811
2024-11-30,47.48,47.811
2024-12-01,47.48,47.811
2024-12-02,48.86,48.655
2024-12-03,48.93,48.557
2024-12-04,48.1,47.046
2024-12-05,47.51,46.551
2024-12-06,46.25,46.48
2024-12-07,46.25,46.48
2024-12-08,46.25,46.48
2024-12-09,46.2,44.855
2024-12-10,44.55,45.552
2024-12-11,45.25,44.694
2024-12-12,44.4,42.804
2024-12-13,42.54,41.215
2024-12-14,42.54,41.215
2024-12-15,42.54,41.215
2024-12-16,40.185,40.277
2024-12-17,40.5,42.065
2024-12-18,42.355,41.007
2024-12-19,41.475,43.078
2024-12-20,43.875,44.13
2024-12-21,43.875,44.13
2024-12-22,43.875,44.13
2024-12-23,44.335,45.545
2024-12-24,45.75,45.731
2024-12-25,45.75,45.731
2024-12-26,45.731,45.731
2024-12-27,47.18,47.731
2024-12-28,47.18,47.731
2024-12-29,47.18,47.731
2024-12-30,48.3,47.633
2024-12-31,48.35,48.889
2025-01-01,48.35,48.889
2025-01-02,50.215,50.273
2025-01-03,49.905,49.622
2025-01-04,49.905,49.622
2025-01-05,49.905,49.622
2025-01-06,49.1,47.326
2025-01-07,46.75,47.474
2025-01-08,47.995,45.559
2025-01-09,45.095,44.987
2025-01-10,44.85,45.008
2025-01-11,44.85,45.008
2025-01-12,44.85,45.008
2025-01-13,46.65,48.261
2025-01-14,48.53,46.947
2025-01-15,47.45,47.006
2025-01-16,46.205,46.241
2025-01-17,46.0,46.887
2025-01-18,46.0,46.887
2025-01-19,46.0,46.887
2025-01-20,46.0,46.887
2025-01-21,46.65,50.027
2025-01-22,50.085,48.716
2025-01-23,48.83,49.123
2025-01-24,49.585,49.702
2025-01-25,49.585,49.702
2025-01-26,49.585,49.702
2025-01-27,48.825,47.862
2025-01-28,48.2,48.224
2025-01-29,49.74,51.156
2025-01-30,52.02,51.726
2025-01-31,52.0,53.237
2025-02-01,52.0,53.237
2025-02-02,52.0,53.237
2025-02-03,54.2,53.794
2025-02-04,52.905,52.048
2025-02-05,51.85,53.438
2025-02-06,53.91,54.502
2025-02-07,53.815,55.723
2025-02-08,53.815,55.723
2025-02-09,53.815,55.723
2025-02-10,57.3,58.039
2025-02-11,57.13,57.766
2025-02-12,56.2,55.661
2025-02-13,55.66,51.383
2025-02-14,50.05,50.685
2025-02-15,50.05,50.685
2025-02-16,50.05,50.685
2025-02-17,50.05,50.685
2025-02-18,50.005,49.215
2025-02-19,50.0,48.264
2025-02-20,47.35,47.494
2025-02-21,47.65,47.195
2025-02-22,47.65,47.195
2025-02-23,47.65,47.195
2025-02-24,46.135,47.144
2025-02-25,45.435,44.291
2025-02-26,41.336,41.336
2025-02-27,44.375,44.93
2025-02-28,46.5,44.32
2025-03-01,46.5,44.32
2025-03-02,46.5,44.32
2025-03-03,46.95,45.213
2025-03-04,45.315,43.464
2025-03-05,43.485,41.508
2025-03-06,41.875,38.24
2025-03-07,37.325,39.971
2025-03-08,37.325,39.971
2025-03-09,37.325,39.971
2025-03-10,40.07,41.232
2025-03-11,41.405,42.71
2025-03-12,42.645,42.254
2025-03-13,42.455,42.076
2025-03-14,41.3,42.29
2025-03-15,41.3,42.29
2025-03-16,41.3,42.29
2025-03-17,41.395,41.248
2025-03-18,41.45,40.755
2025-03-19,42.505,43.355
2025-03-20,43.86,42.855
2025-03-21,44.755,42.605
2025-03-22,44.755,42.605
2025-03-23,44.755,42.605
2025-03-24,42.405,42.748
2025-03-25,42.05,41.555
2025-03-26,40.555,40.87
2025-03-27,41.1,41.202
2025-03-28,40.9,40.587
2025-03-29,40.9,40.587
2025-03-30,40.9,40.587
2025-03-31,40.825,40.667
2025-04-01,40.875,42.45
2025-04-02,42.475,41.263
2025-04-03,39.75,39.203
2025-04-04,39.25,36.401
2025-04-05,39.25,36.401
2025-04-06,39.25,36.401
2025-04-07,34.645,37.0
2025-04-08,36.335,36.231
2025-04-09,34.6,33.666
2025-04-10,34.65,33.293
2025-04-11,33.725,33.463
2025-04-12,33.725,33.463
2025-04-13,33.725,33.463
2025-04-14,34.275,34.499
2025-04-15,34.5,34.407
2025-04-16,33.905,35.312
2025-04-17,35.6,35.657
2025-04-18,35.6,35.657
2025-04-19,35.6,35.657
2025-04-20,35.6,35.657
2025-04-21,35.657,35.657
2025-04-22,35.85,34.244
2025-04-23,34.675,34.16
2025-04-24,34.05,33.574
2025-04-25,33.445,32.432
2025-04-26,33.445,32.432
2025-04-27,33.445,32.432
2025-04-28,32.7,32.398
2025-04-29,30.9,31.856
2025-04-30,31.875,32.317
2025-05-01,32.03,32.149
2025-05-02,32.095,33.078
2025-05-03,32.095,33.078
2025-05-04,32.095,33.078
2025-05-05,32.79,32.93
2025-05-06,33.34,34.743
2025-05-07,34.615,34.531
2025-05-08,34.22,35.341
2025-05-09,35.7,34.618
2025-05-10,35.7,34.618
2025-05-11,35.7,34.618
2025-05-12,34.555,35.39
2025-05-13,35.015,35.744
2025-05-14,35.65,35.048
2025-05-15,35.345,35.294
2025-05-16,35.35,35.156
2025-05-17,35.35,35.156
2025-05-18,35.35,35.156
2025-05-19,35.0,35.225
2025-05-20,35.26,36.979
2025-05-21,37.25,36.621
2025-05-22,36.54,36.356
2025-05-23,36.4,36.45
2025-05-24,36.4,36.45
2025-05-25,36.4,36.45
2025-05-26,36.4,36.45
2025-05-27,36.975,37.006
2025-05-28,36.8,36.687
2025-05-29,35.158,35.158
2025-05-30,34.955,34.228
2025-05-31,34.955,34.228
2025-06-01,34.955,34.228
2025-06-02,34.1,35.015
2025-06-03,35.265,35.848
2025-06-04,36.005,35.65
2025-06-05,35.705,36.393
2025-06-06,36.55,36.251
2025-06-07,36.55,36.251
2025-06-08,36.55,36.251
2025-06-09,36.145,35.605
2025-06-10,35.555,34.638
2025-06-11,35.165,35.913
2025-06-12,36.405,36.177
2025-06-13,37.595,37.894
2025-06-14,37.595,37.894
2025-06-15,37.595,37.894
2025-06-16,38.67,37.906
2025-06-17,38.18,39.309
2025-06-18,39.55,38.693
2025-06-19,41.485,41.485
2025-06-20,39.955,40.929
2025-06-21,39.955,40.929
2025-06-22,39.955,40.929
2025-06-23,41.6,40.522
2025-06-24,36.485,35.615
2025-06-25,35.45,35.401
2025-06-26,35.305,34.024
2025-06-27,33.087,33.087
2025-06-28,33.087,33.087
2025-06-29,33.087,33.087
2025-06-30,33.35,32.898
2025-07-01,33.1,33.693
2025-07-02,33.98,33.591
2025-07-03,33.65,33.621
2025-07-04,33.95,33.43
2025-07-05,33.95,33.43
2025-07-06,33.95,33.43
2025-07-07,33.21,33.621
2025-07-08,34.005,34.219
2025-07-09,34.32,34.304
2025-07-10,34.655,35.17
2025-07-11,34.93,35.561
2025-07-12,34.93,35.561
2025-07-13,34.93,35.561
2025-07-14,35.54,35.454
2025-07-15,35.105,34.445
2025-07-16,34.655,34.809
2025-07-17,35.14,34.407
2025-07-18,34.6,33.595
2025-07-19,34.6,33.595
2025-07-20,34.6,33.595
2025-07-21,33.83,33.159
2025-07-22,33.215,33.111
2025-07-23,33.505,32.69
2025-07-24,32.385,32.358
2025-07-25,32.1,32.499
2025-07-26,32.1,32.499
2025-07-27,32.1,32.499
2025-07-28,32.295,32.899
2025-07-29,34.103,34.103
2025-07-30,33.65,34.537
2025-07-31,34.685,35.279
2025-08-01,35.15,33.972
2025-08-02,35.15,33.972
2025-08-03,35.15,33.972
2025-08-04,34.065,34.283
2025-08-05,34.19,34.406
2025-08-06,33.995,33.257
2025-08-07,32.95,32.951
2025-08-08,32.78,32.446
2025-08-09,32.78,32.446
2025-08-10,32.78,32.446
2025-08-11,32.49,32.999
2025-08-12,33.065,32.409
2025-08-13,32.615,32.6
2025-08-14,32.86,32.141
2025-08-15,31.975,31.031
2025-08-16,31.975,31.031
2025-08-17,31.975,31.031
2025-08-18,30.65,31.272
2025-08-19,30.725,31.227
2025-08-20,31.375,31.906
2025-08-21,32.245,33.175
2025-08-22,33.4,33.573
2025-08-23,33.4,33.573
2025-08-24,33.4,33.573
2025-08-25,33.275,33.774
2025-08-26,33.6,33.46
2025-08-27,32.7,32.551
2025-08-28,31.275,31.559
2025-08-29,31.75,31.622
2025-08-30,31.75,31.622
2025-08-31,31.75,31.622
2025-09-01,32.275,32.275
2025-09-02,32.2,31.772
2025-09-03,31.525,32.112
2025-09-04,31.84,32.412
2025-09-05,32.52,31.969
2025-09-06,32.52,31.969
2025-09-07,32.52,31.969
2025-09-08,32.2,33.064
2025-09-09,33.085,32.931
2025-09-10,33.24,33.122
2025-09-11,32.51,32.323
2025-09-12,32.395,32.662
2025-09-13,32.395,32.662
2025-09-14,32.395,32.662
2025-09-15,32.2,32.154
2025-09-16,31.91,32.329
2025-09-17,32.605,32.401
2025-09-18,32.555,32.952
2025-09-19,32.66,32.308
2025-09-20,32.66,32.308
2025-09-21,32.66,32.308
2025-09-22,32.1,31.844
2025-09-23,32.03,32.265
2025-09-24,32.16,31.903
2025-09-25,32.405,32.456
2025-09-26,32.655,32.697
2025-09-27,32.655,32.697
2025-09-28,32.655,32.697
2025-09-29,32.28,32.06
2025-09-30,32.255,31.411
